Date,Price,Open,High,Low,Vol.,Change %
12/06/2023,2233.45,2293.36,2310.2,2223.15,431570,-2.61%
12/05/2023,2293.34,2243.3,2302.29,2190.96,561410,2.22%
12/04/2023,2243.54,2192.79,2272.26,2191.43,601450,2.31%
12/03/2023,2192.79,2164.79,2215.46,2150.58,279650,1.29%
12/02/2023,2164.79,2087.21,2179.73,2086.29,344200,3.72%
12/01/2023,2087.21,2051.59,2109.32,2045.39,402510,1.74%
11/30/2023,2051.56,2028.99,2054.33,2021.44,252490,1.11%
11/29/2023,2028.99,2048.47,2071.36,2020.31,269970,-0.95%
11/28/2023,2048.47,2027.51,2074.79,1996.19,312940,1.03%
11/27/2023,2027.51,2062.3,2071.13,1987.43,354280,-1.70%
11/26/2023,2062.64,2082.91,2092.8,2038.28,259790,-0.98%
11/25/2023,2083.09,2080.63,2089.64,2065.17,154350,0.12%
11/24/2023,2080.62,2061.92,2129.2,2059.23,460970,0.91%
11/23/2023,2061.92,2063.05,2088.2,2040.66,264010,-0.06%
11/22/2023,2063.05,1934.62,2090.01,1930.66,506350,6.64%
11/21/2023,1934.62,2021.49,2034.51,1932.5,527410,-4.30%
11/20/2023,2021.49,2011.02,2064.05,1994.89,455230,0.52%
11/19/2023,2011.01,1961.72,2014.93,1943.63,269020,2.51%
11/18/2023,1961.72,1960.8,1971.02,1920.13,298880,0.05%
11/17/2023,1960.8,1961.77,1990.24,1908.24,430920,-0.05%
11/16/2023,1961.76,2058.93,2089.44,1940.44,585120,-4.72%
11/15/2023,2058.93,1979.4,2060.95,1967.97,455570,4.03%
11/14/2023,1979.1,2054.15,2064.51,1943.01,521220,-3.66%
11/13/2023,2054.18,2044.61,2115.24,2031.01,578440,0.47%
11/12/2023,2044.61,2053.4,2065.35,2020.76,354640,-0.43%
11/11/2023,2053.42,2077.72,2089.24,2033.56,405960,-1.17%
11/10/2023,2077.78,2120.16,2135.91,2068.79,640310,-2.00%
11/09/2023,2120.16,1888.42,2131.31,1882.91,1210000,12.22%
11/08/2023,1889.29,1885.95,1903.67,1873.47,265080,0.18%
11/07/2023,1885.97,1900.98,1906.55,1852.05,370100,-0.79%
11/06/2023,1900.98,1891.81,1913.13,1870.0,359000,0.46%
11/05/2023,1892.36,1855.72,1911.0,1846.57,418910,1.97%
11/04/2023,1855.72,1832.31,1868.52,1824.4,190180,1.28%
11/03/2023,1832.29,1800.28,1834.16,1779.79,337000,1.78%
11/02/2023,1800.27,1846.6,1873.02,1789.0,398430,-2.51%
11/01/2023,1846.6,1815.12,1857.0,1783.98,509010,1.73%
10/31/2023,1815.13,1809.05,1819.43,1783.32,279110,0.34%
10/30/2023,1809.05,1794.96,1829.47,1778.59,304470,0.78%
10/29/2023,1794.96,1776.21,1809.98,1764.08,156390,1.06%
10/28/2023,1776.21,1779.54,1801.12,1772.08,134100,-0.19%
10/27/2023,1779.54,1803.38,1803.63,1751.77,298240,-1.31%
10/26/2023,1803.13,1787.0,1864.81,1764.43,471170,0.90%
10/25/2023,1787.0,1784.88,1814.21,1761.39,389390,0.12%
10/24/2023,1784.88,1763.79,1853.31,1757.32,750210,1.20%
10/23/2023,1763.75,1663.35,1791.99,1657.57,672280,6.04%
10/22/2023,1663.35,1628.94,1667.5,1623.29,246680,2.11%
10/21/2023,1628.94,1603.89,1642.33,1592.41,188940,1.56%
10/20/2023,1603.89,1566.78,1629.26,1561.62,343610,2.37%
10/19/2023,1566.79,1563.43,1573.48,1543.87,238420,0.21%
10/18/2023,1563.43,1564.99,1583.77,1556.15,199430,-0.10%
10/17/2023,1564.99,1599.48,1600.49,1553.63,250220,-2.16%
10/16/2023,1599.48,1557.79,1635.46,1555.13,452690,2.69%
10/15/2023,1557.66,1554.96,1565.8,1550.05,128700,0.17%
10/14/2023,1554.96,1552.17,1559.94,1545.32,107260,0.18%
10/13/2023,1552.17,1539.7,1574.08,1538.07,208910,0.81%
10/12/2023,1539.7,1566.88,1568.47,1523.78,260590,-1.73%
10/11/2023,1566.88,1567.62,1578.16,1549.16,279010,-0.05%
10/10/2023,1567.6,1579.77,1593.73,1552.34,255410,-0.77%
10/09/2023,1579.74,1632.85,1635.13,1550.1,372110,-3.25%
10/08/2023,1632.85,1633.58,1641.3,1616.8,159270,-0.04%
10/07/2023,1633.58,1640.59,1643.25,1630.18,107550,-0.73%
10/06/2023,1645.62,1611.58,1659.99,1611.58,238240,2.11%
10/05/2023,1611.58,1646.61,1654.03,1609.54,253050,-2.15%
10/04/2023,1647.05,1656.88,1657.61,1630.48,243080,-0.59%
10/03/2023,1656.88,1662.79,1670.45,1644.05,216110,-0.36%
10/02/2023,1662.79,1732.9,1742.42,1638.04,412810,-4.05%
10/01/2023,1732.89,1670.92,1741.94,1668.94,245320,3.71%
09/30/2023,1670.92,1667.71,1693.68,1666.25,147600,0.19%
09/29/2023,1667.72,1652.89,1686.63,1648.47,273450,0.90%
09/28/2023,1652.89,1598.53,1667.61,1598.16,354030,3.40%
09/27/2023,1598.49,1594.05,1633.5,1585.28,307590,0.28%
09/26/2023,1594.04,1588.62,1597.67,1580.6,141610,0.34%
09/25/2023,1588.62,1580.55,1596.57,1564.7,191410,0.51%
09/24/2023,1580.55,1593.89,1600.37,1573.94,144300,-0.84%
09/23/2023,1593.89,1593.1,1597.96,1587.79,69310,0.05%
09/22/2023,1593.1,1584.03,1601.79,1578.78,135120,0.57%
09/21/2023,1584.03,1622.28,1625.31,1569.03,264250,-2.36%
09/20/2023,1622.28,1643.14,1649.17,1610.14,253880,-1.27%
09/19/2023,1643.08,1636.88,1659.53,1627.31,201840,0.38%
09/18/2023,1636.92,1622.63,1668.87,1609.69,302350,0.88%
09/17/2023,1622.65,1634.41,1635.0,1612.87,127490,-0.72%
09/16/2023,1634.41,1641.31,1650.04,1631.74,107110,-0.42%
09/15/2023,1641.31,1626.49,1652.4,1612.25,194290,0.91%
09/14/2023,1626.49,1607.63,1639.23,1607.08,293640,1.17%
09/13/2023,1607.63,1592.5,1614.43,1582.03,238310,0.95%
09/12/2023,1592.5,1551.89,1617.39,1549.71,354590,2.62%
09/11/2023,1551.89,1617.44,1618.8,1533.95,444950,-4.05%
09/10/2023,1617.44,1635.56,1635.72,1604.26,220970,-1.11%
09/09/2023,1635.56,1636.45,1637.21,1630.12,63970,-0.05%
09/08/2023,1636.45,1648.09,1657.53,1618.39,236380,-0.71%
09/07/2023,1648.09,1633.18,1658.04,1624.07,243550,0.91%
09/06/2023,1633.18,1634.46,1667.08,1610.49,240730,-0.08%
09/05/2023,1634.46,1630.53,1647.67,1610.02,219790,0.24%
09/04/2023,1630.51,1635.86,1643.31,1618.49,178250,-0.33%
09/03/2023,1635.85,1637.05,1645.16,1625.61,124140,-0.07%
09/02/2023,1637.05,1629.0,1644.63,1628.11,109030,0.49%
09/01/2023,1629.0,1645.82,1654.39,1603.67,319190,-1.02%
08/31/2023,1645.82,1705.23,1723.95,1634.74,355270,-3.48%
08/30/2023,1705.22,1729.69,1730.71,1696.99,218440,-1.41%
08/29/2023,1729.69,1653.22,1742.83,1640.29,528630,4.63%
08/28/2023,1653.22,1658.34,1660.8,1628.79,229390,-0.31%
08/27/2023,1658.33,1647.05,1660.11,1646.35,94200,0.68%
08/26/2023,1647.05,1653.74,1655.58,1644.04,84340,-0.40%
08/25/2023,1653.74,1661.18,1676.13,1636.77,250860,-0.43%
08/24/2023,1660.89,1679.93,1683.03,1642.45,246620,-1.13%
08/23/2023,1679.93,1634.3,1697.63,1629.86,399710,2.79%
08/22/2023,1634.29,1667.6,1669.22,1588.36,424510,-2.00%
08/21/2023,1667.6,1685.24,1686.11,1651.77,265910,-1.05%
08/20/2023,1685.24,1669.68,1692.47,1662.82,205820,0.93%
08/19/2023,1669.67,1661.27,1693.88,1654.35,243310,0.51%
08/18/2023,1661.26,1681.51,1698.77,1646.32,572900,-1.34%
08/17/2023,1683.89,1807.81,1809.81,1560.88,876700,-6.85%
08/16/2023,1807.81,1828.98,1831.52,1803.31,217470,-1.16%
08/15/2023,1828.98,1845.51,1847.35,1816.32,196600,-0.90%
08/14/2023,1845.51,1840.73,1856.48,1835.9,158110,0.26%
08/13/2023,1840.73,1849.94,1861.5,1835.51,126510,-0.50%
08/12/2023,1849.94,1848.88,1853.54,1846.13,66930,0.06%
08/11/2023,1848.88,1852.46,1857.17,1840.65,120550,-0.19%
08/10/2023,1852.46,1855.36,1865.94,1847.34,134210,-0.16%
08/09/2023,1855.36,1856.24,1870.48,1846.76,203580,-0.05%
08/08/2023,1856.24,1829.1,1871.77,1826.4,253390,1.48%
08/07/2023,1829.11,1830.28,1846.41,1805.3,243920,-0.06%
08/06/2023,1830.28,1836.48,1838.08,1826.12,100320,-0.34%
08/05/2023,1836.48,1830.24,1838.62,1827.52,103080,0.34%
08/04/2023,1830.24,1835.98,1849.13,1819.65,199600,-0.31%
08/03/2023,1835.98,1839.76,1858.62,1828.34,182560,-0.23%
08/02/2023,1840.21,1874.21,1879.32,1822.94,272700,-1.81%
08/01/2023,1874.21,1856.17,1875.0,1818.06,386290,0.97%
07/31/2023,1856.17,1861.81,1876.03,1851.42,177970,-0.30%
07/30/2023,1861.81,1880.55,1884.33,1851.63,167770,-1.00%
07/29/2023,1880.55,1874.23,1886.26,1869.74,79760,0.34%
07/28/2023,1874.23,1861.32,1882.23,1856.9,148920,0.69%
07/27/2023,1861.32,1872.0,1885.87,1855.4,176210,-0.57%
07/26/2023,1872.0,1857.67,1886.92,1849.43,286610,0.77%
07/25/2023,1857.67,1850.05,1867.36,1845.68,161060,0.41%
07/24/2023,1850.04,1888.85,1890.78,1835.14,297130,-2.05%
07/23/2023,1888.85,1866.26,1903.95,1858.12,164310,1.21%
07/22/2023,1866.25,1891.75,1897.03,1854.09,143130,-1.35%
07/21/2023,1891.75,1891.68,1905.57,1884.95,176390,0.03%
07/20/2023,1891.23,1888.64,1928.36,1879.39,321920,0.14%
07/19/2023,1888.65,1897.58,1920.48,1882.18,244920,-0.47%
07/18/2023,1897.58,1911.24,1917.21,1877.52,233000,-0.71%
07/17/2023,1911.24,1922.45,1935.99,1876.0,293540,-0.58%
07/16/2023,1922.45,1931.43,1942.55,1918.01,158590,-0.46%
07/15/2023,1931.42,1938.05,1946.1,1926.83,145890,-0.34%
07/14/2023,1938.05,2004.77,2025.56,1900.22,530860,-3.33%
07/13/2023,2004.77,1871.86,2010.75,1863.22,588530,7.10%
07/12/2023,1871.86,1878.33,1901.45,1865.11,280910,-0.34%
07/11/2023,1878.33,1880.42,1889.83,1863.93,191470,-0.11%
07/10/2023,1880.42,1862.91,1903.82,1846.71,264830,0.94%
07/09/2023,1862.91,1865.28,1878.22,1856.97,145470,-0.13%
07/08/2023,1865.28,1870.92,1873.16,1843.82,136690,-0.30%
07/07/2023,1870.92,1848.29,1877.51,1827.35,249820,1.22%
07/06/2023,1848.36,1910.43,1957.58,1847.01,483000,-3.25%
07/05/2023,1910.43,1936.21,1942.15,1896.43,284340,-1.33%
07/04/2023,1936.19,1955.56,1966.03,1931.64,226100,-0.99%
07/03/2023,1955.56,1937.57,1974.61,1934.51,346330,0.93%
07/02/2023,1937.57,1924.53,1958.36,1893.68,283610,0.68%
07/01/2023,1924.53,1933.8,1943.2,1909.92,189410,-0.48%
06/30/2023,1933.8,1851.92,1943.65,1837.49,765420,4.42%
06/29/2023,1851.92,1827.95,1878.86,1827.95,256220,1.31%
06/28/2023,1827.95,1889.51,1890.11,1821.94,356710,-3.26%
06/27/2023,1889.51,1859.0,1911.73,1856.19,386050,1.64%
06/26/2023,1859.0,1898.8,1906.07,1840.63,479760,-2.10%
06/25/2023,1898.8,1875.0,1929.61,1869.28,356990,1.27%
06/24/2023,1875.0,1891.98,1904.04,1865.77,239370,-0.90%
06/23/2023,1891.97,1872.29,1932.23,1864.6,428030,1.05%
06/22/2023,1872.32,1889.87,1931.6,1866.66,438750,-0.93%
06/21/2023,1889.87,1791.64,1899.11,1787.59,653630,5.48%
06/20/2023,1791.61,1737.06,1793.35,1715.2,359770,3.14%
06/19/2023,1737.06,1720.98,1748.05,1706.4,263640,0.93%
06/18/2023,1720.98,1727.79,1746.4,1715.9,167460,-0.39%
06/17/2023,1727.79,1717.92,1764.06,1714.3,227930,0.57%
06/16/2023,1717.92,1666.96,1728.35,1653.68,333350,3.06%
06/15/2023,1666.96,1650.96,1678.94,1632.5,397400,0.97%
06/14/2023,1650.96,1739.6,1749.9,1636.49,451130,-5.10%
06/13/2023,1739.6,1742.6,1763.15,1727.64,303230,-0.17%
06/12/2023,1742.6,1752.8,1757.79,1722.92,320470,-0.58%
06/11/2023,1752.8,1751.56,1775.87,1740.02,232040,0.07%
06/10/2023,1751.56,1840.41,1844.23,1719.16,696590,-4.83%
06/09/2023,1840.41,1845.68,1854.72,1828.66,215710,-0.29%
06/08/2023,1845.68,1832.1,1860.53,1829.38,202780,0.74%
06/07/2023,1832.1,1884.63,1893.73,1823.42,454830,-2.76%
06/06/2023,1884.17,1811.19,1895.79,1800.75,518570,4.03%
06/05/2023,1811.2,1890.0,1890.53,1782.82,588610,-4.17%
06/04/2023,1890.04,1892.05,1914.12,1884.54,183070,-0.11%
06/03/2023,1892.05,1907.1,1907.9,1884.17,157100,-0.79%
06/02/2023,1907.1,1861.77,1910.01,1847.84,329160,2.43%
06/01/2023,1861.77,1873.62,1888.07,1846.23,286980,-0.63%
05/31/2023,1873.63,1900.59,1906.21,1852.0,337870,-1.42%
05/30/2023,1900.59,1892.61,1915.91,1882.97,288670,0.42%
05/29/2023,1892.61,1908.37,1925.74,1878.33,338070,-0.83%
05/28/2023,1908.35,1829.91,1914.92,1824.7,401090,4.29%
05/27/2023,1829.91,1827.8,1835.94,1817.35,147460,0.12%
05/26/2023,1827.8,1805.62,1837.39,1798.1,290890,1.22%
05/25/2023,1805.69,1799.91,1817.05,1764.92,370600,0.32%
05/24/2023,1799.91,1854.08,1854.08,1781.7,441640,-2.92%
05/23/2023,1854.08,1817.19,1868.89,1815.41,428050,2.03%
05/22/2023,1817.19,1804.89,1827.38,1792.35,250270,0.68%
05/21/2023,1804.89,1819.66,1827.47,1799.03,170050,-0.81%
05/20/2023,1819.68,1812.32,1828.06,1807.08,134460,0.41%
05/19/2023,1812.32,1800.95,1829.33,1796.99,253500,0.63%
05/18/2023,1800.99,1822.12,1831.51,1774.77,311240,-1.14%
05/17/2023,1821.73,1823.98,1834.44,1785.78,376260,-0.12%
05/16/2023,1823.98,1817.11,1830.01,1797.6,325770,0.38%
05/15/2023,1817.11,1799.36,1845.27,1786.61,405840,0.99%
05/14/2023,1799.36,1795.11,1822.93,1791.86,229740,0.25%
05/13/2023,1794.95,1807.31,1814.55,1786.23,223650,-0.68%
05/12/2023,1807.31,1794.71,1812.46,1741.48,598870,0.70%
05/11/2023,1794.71,1840.92,1841.04,1774.3,548420,-2.51%
05/10/2023,1840.92,1846.56,1886.83,1797.07,685110,-0.31%
05/09/2023,1846.56,1847.48,1858.57,1832.05,318790,-0.05%
05/08/2023,1847.48,1871.03,1883.54,1813.63,667820,-1.26%
05/07/2023,1870.99,1896.48,1931.39,1870.94,441650,-1.34%
05/06/2023,1896.48,1993.33,2013.1,1868.09,658630,-4.86%
05/05/2023,1993.33,1877.06,1996.64,1875.66,589050,6.19%
05/04/2023,1877.06,1904.76,1915.15,1868.18,372690,-1.45%
05/03/2023,1904.74,1869.74,1915.0,1844.72,489660,1.87%
05/02/2023,1869.74,1830.75,1878.7,1823.25,391270,2.13%
05/01/2023,1830.75,1869.05,1885.7,1807.3,475920,-2.04%
04/30/2023,1868.88,1907.8,1937.86,1868.88,377710,-2.04%
04/29/2023,1907.8,1890.93,1915.9,1886.27,193470,0.88%
04/28/2023,1891.14,1908.79,1922.85,1875.03,408450,-0.93%
04/27/2023,1908.81,1866.05,1937.55,1862.37,771480,2.29%
04/26/2023,1866.05,1865.95,1963.46,1793.76,958230,0.01%
04/25/2023,1865.95,1841.88,1877.54,1804.2,491980,1.31%
04/24/2023,1841.88,1862.04,1889.09,1809.8,480280,-1.08%
04/23/2023,1862.05,1873.96,1881.92,1839.05,368770,-0.63%
04/22/2023,1873.95,1848.88,1886.22,1845.73,351720,1.30%
04/21/2023,1849.81,1942.72,1955.35,1831.47,769940,-4.78%
04/20/2023,1942.72,1935.97,1977.95,1917.71,665650,0.35%
04/19/2023,1935.97,2103.36,2104.31,1925.0,855360,-7.96%
04/18/2023,2103.34,2074.74,2121.27,2056.86,437100,1.38%
04/17/2023,2074.74,2118.61,2119.18,2062.17,448140,-2.10%
04/16/2023,2119.29,2090.59,2137.56,2073.26,342430,1.37%
04/15/2023,2090.59,2099.98,2110.3,2074.33,340600,-0.45%
04/14/2023,2099.98,2012.12,2127.56,2009.53,957030,4.37%
04/13/2023,2012.11,1916.59,2018.73,1899.96,721560,4.98%
04/12/2023,1916.58,1889.86,1930.46,1857.35,669430,1.41%
04/11/2023,1889.86,1910.35,1935.75,1884.64,428260,-1.07%
04/10/2023,1910.36,1858.9,1916.53,1847.39,457410,2.77%
04/09/2023,1858.9,1848.93,1871.87,1825.6,306400,0.54%
04/08/2023,1848.93,1863.45,1879.11,1847.72,207670,-0.78%
04/07/2023,1863.46,1872.35,1882.56,1844.43,298770,-0.47%
04/06/2023,1872.35,1908.95,1908.95,1855.89,420800,-1.92%
04/05/2023,1908.96,1870.52,1936.1,1864.64,583840,2.05%
04/04/2023,1870.52,1810.77,1887.33,1802.51,658370,3.30%
04/03/2023,1810.77,1795.01,1838.71,1764.26,657580,0.88%
04/02/2023,1795.01,1820.78,1824.32,1775.81,334840,-1.42%
04/01/2023,1820.78,1821.62,1840.27,1811.67,283390,-0.05%
03/31/2023,1821.62,1793.59,1845.54,1782.26,579010,1.56%
03/30/2023,1793.59,1793.16,1828.91,1766.9,607740,0.02%
03/29/2023,1793.27,1772.64,1825.01,1772.64,564930,1.16%
03/28/2023,1772.63,1714.65,1792.38,1702.95,561330,3.38%
03/27/2023,1714.65,1773.91,1780.06,1691.38,607000,-3.35%
03/26/2023,1774.06,1742.32,1796.77,1739.39,371970,1.82%
03/25/2023,1742.34,1749.28,1761.66,1714.43,368840,-0.40%
03/24/2023,1749.26,1813.62,1818.53,1728.69,602300,-3.57%
03/23/2023,1814.08,1734.32,1852.48,1729.38,767730,4.59%
03/22/2023,1734.48,1801.58,1818.47,1711.05,933240,-3.83%
03/21/2023,1803.54,1732.32,1833.12,1719.55,779810,4.11%
03/20/2023,1732.31,1780.12,1802.76,1723.9,716260,-2.65%
03/19/2023,1779.47,1758.7,1838.84,1758.66,574730,1.18%
03/18/2023,1758.7,1789.38,1833.82,1751.14,763060,-1.71%
03/17/2023,1789.38,1673.76,1796.74,1663.67,975130,6.90%
03/16/2023,1673.85,1649.66,1689.09,1634.21,660140,1.47%
03/15/2023,1649.65,1700.14,1716.56,1614.93,1020000,-2.97%
03/14/2023,1700.15,1673.83,1776.65,1655.74,1360000,1.57%
03/13/2023,1673.93,1580.28,1690.18,1565.83,1300000,5.93%
03/12/2023,1580.24,1472.08,1585.09,1452.33,1060000,7.42%
03/11/2023,1471.15,1426.74,1475.92,1408.58,1430000,3.11%
03/10/2023,1426.75,1437.49,1437.49,1371.47,1010000,-0.82%
03/09/2023,1438.5,1533.04,1545.98,1413.17,764770,-6.17%
03/08/2023,1533.04,1561.79,1569.7,1531.28,478440,-1.84%
03/07/2023,1561.78,1565.84,1580.95,1536.31,460100,-0.26%
03/06/2023,1565.84,1564.36,1581.13,1555.43,322160,0.09%
03/05/2023,1564.37,1566.73,1587.95,1556.84,313010,-0.15%
03/04/2023,1566.73,1569.45,1577.02,1550.1,247020,-0.14%
03/03/2023,1568.89,1647.86,1649.19,1547.61,783740,-4.76%
03/02/2023,1647.38,1666.09,1677.45,1620.2,440630,-1.12%
03/01/2023,1666.09,1604.69,1668.55,1595.4,497120,3.83%
02/28/2023,1604.69,1633.66,1646.33,1598.67,411490,-1.77%
02/27/2023,1633.66,1641.59,1664.98,1609.82,458530,-0.48%
02/26/2023,1641.6,1594.66,1648.77,1588.65,326580,2.94%
02/25/2023,1594.66,1608.24,1608.62,1562.1,309290,-0.84%
02/24/2023,1608.24,1650.52,1663.82,1579.68,548070,-2.56%
02/23/2023,1650.52,1643.39,1678.2,1630.94,529750,0.43%
02/22/2023,1643.39,1659.41,1666.39,1600.79,560400,-0.97%
02/21/2023,1659.41,1703.29,1716.35,1637.16,554520,-2.58%
02/20/2023,1703.27,1681.49,1719.1,1651.54,478590,1.29%
02/19/2023,1681.52,1691.62,1722.28,1670.97,427000,-0.60%
02/18/2023,1691.62,1693.96,1708.87,1681.17,283510,-0.14%
02/17/2023,1693.96,1640.66,1720.06,1631.92,617210,3.25%
02/16/2023,1640.66,1675.43,1738.87,1634.97,894270,-2.08%
02/15/2023,1675.43,1555.45,1676.94,1542.8,627070,7.71%
02/14/2023,1555.46,1505.85,1565.2,1494.3,705280,3.29%
02/13/2023,1505.84,1515.44,1525.56,1464.1,681850,-0.63%
02/12/2023,1515.44,1538.34,1547.3,1495.05,302730,-1.49%
02/11/2023,1538.34,1513.12,1542.64,1508.07,306240,1.62%
02/10/2023,1513.82,1545.35,1554.19,1499.49,523330,-2.04%
02/09/2023,1545.35,1650.97,1655.96,1530.98,702210,-6.40%
02/08/2023,1650.99,1671.39,1694.28,1631.15,447570,-1.22%
02/07/2023,1671.4,1613.72,1676.83,1613.2,481910,3.57%
02/06/2023,1613.72,1629.44,1657.75,1606.59,401030,-0.96%
02/05/2023,1629.44,1666.9,1671.88,1612.7,435140,-2.25%
02/04/2023,1666.9,1663.78,1694.58,1646.11,328660,0.19%
02/03/2023,1663.79,1641.7,1673.59,1628.73,489790,1.34%
02/02/2023,1641.71,1642.1,1710.27,1632.39,685270,-0.02%
02/01/2023,1642.1,1585.27,1647.27,1560.18,505440,3.59%
01/31/2023,1585.27,1566.5,1602.03,1562.04,368940,1.20%
01/30/2023,1566.5,1645.97,1647.25,1540.25,630550,-4.83%
01/29/2023,1645.97,1572.13,1657.19,1566.9,595670,4.63%
01/28/2023,1573.07,1597.61,1605.96,1561.24,332620,-1.54%
01/27/2023,1597.6,1602.54,1620.15,1560.21,533750,-0.31%
01/26/2023,1602.55,1611.2,1629.89,1581.76,552260,-0.54%
01/25/2023,1611.2,1555.97,1638.97,1523.71,681590,3.54%
01/24/2023,1556.15,1626.52,1641.17,1539.51,493470,-4.33%
01/23/2023,1626.53,1627.04,1643.82,1591.9,436570,-0.03%
01/22/2023,1627.03,1626.66,1662.13,1609.32,456360,0.09%
01/21/2023,1625.53,1659.96,1678.27,1622.89,523340,-2.08%
01/20/2023,1659.98,1551.12,1662.26,1543.21,472150,6.98%
01/19/2023,1551.62,1511.35,1560.7,1510.65,329040,2.67%
01/18/2023,1511.31,1564.66,1604.74,1505.37,801710,-3.41%
01/17/2023,1564.67,1576.94,1603.32,1544.45,536730,-0.78%
01/16/2023,1576.94,1552.69,1598.18,1526.4,617000,1.56%
01/15/2023,1552.69,1550.05,1564.34,1517.4,411430,0.17%
01/14/2023,1550.02,1450.86,1576.83,1449.47,1030000,6.83%
01/13/2023,1450.86,1416.08,1463.53,1401.98,552050,2.46%
01/12/2023,1416.08,1389.84,1435.95,1365.78,960620,1.89%
01/11/2023,1389.84,1335.14,1392.4,1322.1,509990,4.10%
01/10/2023,1335.13,1320.51,1344.42,1316.95,487240,1.11%
01/09/2023,1320.51,1288.39,1344.39,1285.97,629220,2.49%
01/08/2023,1288.38,1263.91,1289.13,1259.15,231750,1.94%
01/07/2023,1263.9,1269.14,1270.95,1261.46,141940,-0.41%
01/06/2023,1269.14,1250.95,1274.85,1240.38,369540,1.45%
01/05/2023,1250.95,1256.92,1259.08,1242.93,289490,-0.47%
01/04/2023,1256.92,1214.57,1266.97,1212.91,504280,3.49%
01/03/2023,1214.57,1213.93,1219.75,1206.83,219980,0.05%
01/02/2023,1213.93,1200.52,1220.76,1193.77,270720,1.12%
01/01/2023,1200.52,1195.69,1204.12,1191.67,126620,0.41%
12/31/2022,1195.67,1200.0,1207.71,1193.16,150200,-0.34%
12/30/2022,1199.8,1200.84,1202.13,1186.1,285770,-0.09%
12/29/2022,1200.84,1189.99,1205.34,1187.19,272590,0.91%
12/28/2022,1189.98,1211.6,1214.32,1184.22,407450,-1.78%
12/27/2022,1211.6,1228.22,1233.15,1202.02,290020,-1.31%
12/26/2022,1227.65,1218.69,1230.37,1213.08,177660,0.73%
12/25/2022,1218.69,1220.46,1223.82,1201.2,256520,-0.15%
12/24/2022,1220.46,1220.03,1226.2,1214.76,131510,0.04%
12/23/2022,1220.03,1217.59,1228.46,1212.97,301170,0.20%
12/22/2022,1217.57,1213.99,1229.47,1185.27,383630,0.31%
12/21/2022,1213.85,1217.19,1218.69,1205.48,269180,-0.28%
12/20/2022,1217.2,1167.8,1228.97,1163.57,497610,4.23%
12/19/2022,1167.8,1182.7,1194.47,1152.54,337020,-1.26%
12/18/2022,1182.7,1187.19,1196.55,1172.82,272630,-0.38%
12/17/2022,1187.18,1166.7,1189.21,1162.76,363230,1.75%
12/16/2022,1166.7,1266.32,1279.27,1156.91,829230,-7.87%
12/15/2022,1266.32,1307.29,1311.07,1260.89,446340,-3.13%
12/14/2022,1307.3,1320.76,1348.43,1302.76,614310,-1.02%
12/13/2022,1320.76,1275.49,1345.07,1255.82,717710,3.59%
12/12/2022,1275.02,1263.42,1278.37,1241.45,395620,0.92%
12/11/2022,1263.42,1266.36,1282.86,1258.53,192460,-0.25%
12/10/2022,1266.62,1262.88,1281.24,1260.05,193320,0.30%
12/09/2022,1262.86,1280.29,1291.11,1257.0,437550,-1.36%
12/08/2022,1280.29,1231.04,1289.87,1223.27,447070,4.00%
12/07/2022,1231.04,1271.24,1275.3,1221.1,422120,-3.16%
12/06/2022,1271.26,1259.56,1273.92,1243.66,342160,0.93%
12/05/2022,1259.56,1279.21,1303.92,1248.69,430540,-1.58%
12/04/2022,1279.74,1240.46,1284.24,1240.14,344960,3.17%
12/03/2022,1240.46,1295.69,1302.61,1237.81,373790,-4.26%
12/02/2022,1295.69,1276.05,1295.8,1266.16,393370,1.54%
12/01/2022,1276.05,1294.4,1295.82,1263.58,453590,-1.42%
11/30/2022,1294.41,1216.54,1304.97,1213.44,858510,6.40%
11/29/2022,1216.55,1167.73,1226.35,1159.72,549930,4.18%
11/28/2022,1167.73,1193.38,1199.06,1151.98,518170,-2.15%
11/27/2022,1193.38,1205.17,1222.83,1191.09,306640,-0.98%
11/26/2022,1205.15,1198.12,1229.2,1196.93,413090,0.59%
11/25/2022,1198.12,1203.77,1204.75,1172.63,426960,-0.47%
11/24/2022,1203.77,1185.7,1217.38,1180.91,544830,1.52%
11/23/2022,1185.79,1139.74,1189.17,1128.53,688960,4.04%
11/22/2022,1139.74,1107.46,1141.58,1077.85,815180,2.91%
11/21/2022,1107.46,1142.88,1143.96,1081.96,981810,-3.10%
11/20/2022,1142.88,1217.65,1226.14,1135.57,564890,-6.14%
11/19/2022,1217.65,1208.92,1231.15,1207.34,225460,0.86%
11/18/2022,1207.31,1206.99,1225.39,1201.47,388690,0.18%
11/17/2022,1205.17,1206.16,1227.73,1185.58,567610,-0.08%
11/16/2022,1206.16,1253.45,1267.62,1188.76,705310,-3.77%
11/15/2022,1253.45,1242.64,1289.21,1235.39,686180,0.87%
11/14/2022,1242.64,1221.47,1289.01,1175.42,1010000,1.73%
11/13/2022,1221.47,1256.29,1274.24,1205.61,597250,-2.77%
11/12/2022,1256.29,1288.71,1291.39,1239.34,602580,-2.51%
11/11/2022,1288.63,1299.21,1307.16,1203.04,1450000,-0.81%
11/10/2022,1299.15,1100.86,1346.92,1089.01,2190000,18.01%
11/09/2022,1100.84,1335.26,1337.19,1076.29,2920000,-17.56%
